simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
172,4214.25,1136.23761,100.0,1.47567
173,4214.97687861,1132.98903,100.0,1.42221
174,4216.36206897,1129.87553,100.0,1.42754
175,4229.56,1140.01403,100.0,1.43569
176,4227.19886364,1137.19978,100.0,1.41902
177,4226.56497175,1134.01398,100.0,1.44297
178,4216.55617978,1138.63699,100.0,1.43509
179,4210.48044693,1138.34178,100.0,1.46426
180,4207.62222222,1135.81923,100.0,1.53847
181,4220.22099448,1145.22007,100.0,1.41652
182,4223.73076923,1143.04526,100.0,1.4768
183,4219.69945355,1141.21453,100.0,1.45911
184,4213.30434783,1141.39245,100.0,1.50817
185,4209.91891892,1139.22936,100.0,1.42202
186,4206.97849462,1136.86649,100.0,1.44833
187,4214.77540107,1138.79809,100.0,1.42239
188,4208.88297872,1138.62007,100.0,1.48193
189,4208.33333333,1135.62886,100.0,1.44007
190,4202.11578947,1135.8572,100.0,1.6121
191,4200.58115183,1133.07733,100.0,1.51181
192,4202.51041667,1130.43724,100.0,1.41605
193,4203.46632124,1127.58264,100.0,1.42015
194,4210.83505155,1129.32207,100.0,1.42144
195,4207.52820513,1127.36392,100.0,1.42601
196,4205.49489796,1124.84274,100.0,1.442
197,4207.85279188,1122.46968,100.0,1.41444
198,4217.11111111,1127.14728,100.0,1.42416
199,4214.90452261,1124.74034,100.0,1.44006
200,4219.955,1124.18486,100.0,1.42972
201,4228.82089552,1128.37267,100.0,1.42795
202,4228.41584158,1125.59086,100.0,1.42994
203,4231.09359606,1123.45985,100.0,1.41629
204,4234.32843137,1121.65021,100.0,1.45387
205,4233.65365854,1118.95264,100.0,1.4208
206,4231.72330097,1116.57555,100.0,1.41515
207,4224.09661836,1119.24095,100.0,1.44139
208,4225.83653846,1116.82781,100.0,1.42193
209,4225.59808612,1114.15808,100.0,1.42214
210,4223.51428571,1111.91033,100.0,1.41557
211,4223.49763033,1109.27236,100.0,1.4248
212,4222.17924528,1106.81875,100.0,1.42551
213,4219.72300469,1104.79653,100.0,1.46966
214,4215.8364486,1103.67078,100.0,1.42366
215,4221.25116279,1103.94653,100.0,1.43117
216,4212.375,1109.05134,100.0,1.61664
217,4207.11520737,1109.18999,100.0,1.5379
218,4202.31651376,1108.89846,100.0,1.42701
219,4210.84018265,1113.49866,100.0,1.41924
220,4211.72727273,1111.04266,100.0,1.41972
221,4211.52941176,1108.53002,100.0,1.41472
222,4210.73873874,1106.09297,100.0,1.41584
223,4212.21973094,1103.83074,100.0,1.51571
224,4218.67857143,1105.57932,100.0,1.41598
225,4214.66666667,1104.7527,100.0,1.43425
226,4211.45575221,1103.35757,100.0,1.42309
227,4215.49339207,1102.59662,100.0,1.41689
228,4210.60526316,1102.63824,100.0,1.44921
229,4205.07423581,1103.39336,100.0,1.41506
230,4210.33478261,1103.86627,100.0,1.42148
231,4217.84415584,1107.3462,100.0,1.42134
232,4224.65948276,1109.80171,100.0,1.42177
233,4223.24034335,1107.62854,100.0,1.52336
234,4217.32478632,1108.94167,100.0,1.41814
235,4217.25957447,1106.58016,100.0,1.42034
236,4215.1440678,1104.70934,100.0,1.46817
237,4208.08438819,1107.69826,100.0,1.52409
238,4216.06302521,1112.17224,100.0,1.44816
239,4209.86610879,1113.953,100.0,1.43749
240,4210.0625,1111.63399,100.0,1.42249
241,4204.24896266,1112.97527,100.0,1.45805
242,4202.55785124,1110.98359,100.0,1.51731
243,4201.48971193,1108.81976,100.0,1.48339
244,4196.79098361,1108.96681,100.0,1.46758
245,4194.30612245,1107.38175,100.0,1.41989
246,4195.41463415,1105.26488,100.0,1.53425
247,4195.27125506,1103.02753,100.0,1.4569
248,4197.11693548,1101.18355,100.0,1.41505
249,4194.63855422,1099.66296,100.0,1.51642
250,4196.08,1097.69711,100.0,1.44301
251,4196.34262948,1095.51615,100.0,1.59059
252,4196.37301587,1093.34046,100.0,1.4446
253,4195.45849802,1091.27413,100.0,1.416
254,4194.94488189,1089.15448,100.0,1.45051
255,4195.80392157,1087.103,100.0,1.43107
256,4198.59375,1085.89191,100.0,1.42437
257,4193.98832685,1086.27934,100.0,1.48721
258,4204.55813953,1097.33379,100.0,1.42202
259,4205.97297297,1095.44909,100.0,1.42452
260,4206.72307692,1093.40706,100.0,1.42373
261,4211.10727969,1093.5977,100.0,1.42149
262,4209.2480916,1091.92187,100.0,1.42831
263,4210.18250951,1089.94894,100.0,1.43213
264,4206.54545455,1089.48049,100.0,1.7015
265,4205.49433962,1087.55703,100.0,1.42297
266,4205.80827068,1085.52286,100.0,1.41608
267,4207.79775281,1083.97388,100.0,1.41519
268,4208.60820896,1082.0307,100.0,1.41517
269,4208.82156134,1080.02326,100.0,1.44104
270,4207.76666667,1078.1602,100.0,1.47089
271,4207.91143911,1076.17176,100.0,1.43361
272,4218.65808824,1088.66234,100.0,1.43725
