,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep1,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep2,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep3,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep4,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep5,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep6,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep7,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep8,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep9,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep10,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep11,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep12,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep13,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep14,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep15,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep16,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep17,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep18
ODF3B,7.25843895,7.383466330999999,7.252825499942857,7.125905875,7.406026922000001,7.2828043670000016,7.26289451,7.149735806,7.214046537999999,7.099720410999999,7.315709202,7.251134691,7.221912175400002,7.146063870000001,7.131574504657142,7.190687913514287,7.385285654999999,7.079285960628572
MMP20,6.802592039828572,6.780039824200001,6.790657579857141,6.93165186977143,6.773988920142858,6.786263161857142,6.837878234428571,6.793356070485714,6.913168535057143,6.847955293571428,6.8910308682000005,6.866905929685715,6.8038007456,6.867905943285714,6.77863213897143,6.789723949342857,6.793818505085714,6.746772369885714
TBXAS1,6.845200088457142,6.821058247999999,6.886964940485715,6.915225709285715,6.931728352657144,6.865337240200001,6.8796064875999985,6.913628263514285,7.032187193999999,6.8642780736285705,6.801725079171429,7.041104437999999,6.934023376,6.912317439142857,6.839046507000002,6.803377946714286,6.8677319892,6.838782394800001
TSSK1,6.898282344571429,6.870524720142859,6.783604488457141,6.964437759828571,6.798549699085715,6.975253430000001,6.922435316457142,6.897035256685714,6.913509952828571,6.861375152,6.815966291571429,6.9126254768571425,6.8926833440857145,6.860609961,6.880164957000001,6.82710557407143,6.824922058857144,6.920502358199999
SLC22A12,6.8365877659142855,6.848817923914287,6.820951434571428,6.922474243000001,6.803442044457144,6.804508602771429,6.835468017999999,6.919940101542858,6.890565907999998,6.827855165342857,6.924261600885715,7.016524518685714,6.949133573085714,6.87753189337143,6.852425141057144,6.911437334971429,6.88063258097143,6.8417699738
NPAS4,6.936578129999999,6.956713172714287,6.807556361057142,6.867583668,6.827779232142857,6.8528790022,6.900354546857144,6.891461132542857,7.533809195999999,6.785308292000001,6.782659540999999,6.950253928628572,6.732507713171429,6.991747336228571,6.821792592571428,7.132333150228571,6.891509424899999,8.407272544000001
ASB7,6.9151364966285715,6.845354521371428,6.741660927000001,6.839906687085715,6.719843285285715,6.781510259714285,6.962217803314284,6.96601861342857,6.958682716,6.894078977628571,6.905160918,6.8677319892,6.868457038828572,6.9151364966285715,6.909641689771427,6.816562203542857,6.892236654914287,6.8154431628
SH3GL2,12.977705169999998,12.78511541,13.113809670000002,13.052481530000001,12.639372480000002,12.97181057,13.033131939999999,12.78511541,12.664973509999998,13.002909339999999,12.858657670000001,12.647443469999999,12.983565810000002,12.767542979999998,12.788576200000001,12.291124790000001,12.70456149,12.709325799999998
KLF7,9.166334002999998,9.305221991999998,9.246066137000001,9.588740057,9.227849987000003,9.213976678999998,9.363333407000002,9.588740057,8.894821798999999,9.372133456000002,9.363333407000002,9.18199096,9.289610654,9.038698727,9.250053241999998,8.719389654,9.430343775999999,9.539084849
CNTRL,6.831729332685715,6.881113641228572,6.891960794428572,6.940812878857143,6.9346829095428575,6.924797585857142,6.952556465885714,7.021619447999999,6.940864918028572,6.959847213,6.913168535057143,6.967690706,6.873384500114285,6.897502909199999,6.934572693000001,6.933849474942856,6.9881926742000005,6.958339216628571
