simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
442,212.735294118,59.98416,100.0,1.49349
443,212.695259594,59.92233,100.0,1.64543
444,212.648648649,59.86285,100.0,1.62021
445,212.516853933,59.86001,100.0,1.4258
446,212.320627803,59.93597,100.0,2.08688
447,212.257270694,59.88384,100.0,1.41503
448,212.279017857,59.81874,100.0,1.41447
449,212.354120267,59.77323,100.0,1.5933
450,212.315555556,59.71237,100.0,1.59173
451,212.880266075,60.8372,100.0,1.48383
452,212.663716814,60.94363,100.0,1.516
453,212.924944812,61.12914,100.0,1.44732
454,212.918502203,61.06193,100.0,1.93465
455,212.942857143,60.997,100.0,1.45683
456,212.747807018,61.07197,100.0,1.41542
457,213.234135667,61.88275,100.0,1.43108
458,213.026200873,61.97477,100.0,1.46095
459,213.178649237,61.99314,100.0,1.44905
460,213.406521739,62.11786,100.0,1.41422
461,213.451193059,62.05784,100.0,1.94579
462,213.417748918,61.9948,100.0,1.44823
463,213.35637149,61.94187,100.0,1.64245
464,213.476293103,61.92887,100.0,1.50054
465,213.610752688,61.93001,100.0,1.45753
466,213.626609442,61.86447,100.0,1.46938
467,213.533190578,61.83109,100.0,1.43145
468,213.382478632,61.85081,100.0,1.5323
469,213.737739872,62.261,100.0,1.47242
470,213.642553191,62.22888,100.0,1.41481
471,213.770700637,62.22484,100.0,1.48963
472,213.949152542,62.27942,100.0,1.52138
473,214.010570825,62.22786,100.0,1.49298
474,213.9092827,62.2012,100.0,1.45268
475,213.781052632,62.19838,100.0,1.76105
476,213.68697479,62.16683,100.0,1.48735
477,213.666666667,62.10321,100.0,1.50716
478,213.652719665,62.03897,100.0,1.45002
479,213.624217119,61.97731,100.0,1.43449
480,213.564583333,61.92647,100.0,1.45625
481,213.893970894,62.28156,100.0,1.48027
482,214.22406639,62.6367,100.0,1.50189
483,214.140786749,62.59853,100.0,1.42098
484,213.958677686,62.66178,100.0,1.64489
485,213.87628866,62.62338,100.0,1.47433
486,213.650205761,62.75674,100.0,1.51709
487,213.689938398,62.69839,100.0,1.50283
488,213.653688525,62.63923,100.0,1.44451
489,213.642126789,62.57567,100.0,1.43028
490,213.728571429,62.54101,100.0,1.41438
491,213.50305499,62.6764,100.0,1.45767
492,213.43902439,62.62875,100.0,1.53042
493,213.584178499,62.64799,100.0,1.41675
494,213.455465587,62.64976,100.0,1.48769
495,213.42020202,62.59136,100.0,1.61926
496,213.445564516,62.53078,100.0,1.56264
497,213.509054326,62.48384,100.0,1.59448
498,213.5562249,62.42993,100.0,1.43334
499,213.687374749,62.43597,100.0,1.58457
500,213.422,62.65458,100.0,1.7708
